,node,embedding
5362,2242,"[ 0.30412291 -0.12992514  0.09013069 -0.07632611  0.09405818 -0.15252838
  0.16951942 -0.09171551  0.03418149 -0.12105083  0.1067198  -0.00917452
  0.08525249  0.00550019 -0.18013409  0.0015902   0.08180527  0.0681233
  0.06654056 -0.02408342 -0.06587537 -0.05848704 -0.09370557 -0.11464985
  0.09147662  0.0107252  -0.09574953  0.0724653  -0.07154687 -0.0525461
 -0.0840947   0.06084794]"
5363,853,"[ 0.52965959 -0.22208781 -0.32946765 -0.42250513  0.65561103  0.25850896
  0.15505713 -0.14520496  0.02329425 -0.22047689  0.31448338 -0.02038831
 -0.19245846 -0.12901793 -0.37407833  0.08087711 -0.22423474 -0.02506681
  0.064933   -0.07838841  0.22963937  0.14309207 -0.30345116 -0.00685429
 -0.12439939 -0.05906077  0.08941049 -0.17670704 -0.22885189  0.1047697
  0.42792735  0.3041374 ]"
5364,6700,"[ 0.43763058 -0.14086524 -0.12600245  0.00589827 -0.05788144 -0.22737557
  0.39860131 -0.14743644  0.04619346  0.65831265  0.11818417  0.08263815
 -0.03806505  0.1012604  -0.27487406 -0.07410468  0.14973341 -0.04686304
 -0.42013835  0.19196135 -0.07789963  0.10684945 -0.34755914  0.21052379
 -0.08072283 -0.03099141  0.01391923  0.12383896 -0.13844642  0.21724486
  0.1059553   0.15814183]"
5365,3774,"[ 0.43657202 -0.34146441  0.23554082 -0.15546938 -0.14255167  0.21641991
  0.13072306 -0.16637387  0.18595003  0.08311444  0.06478967  0.19242297
 -0.14190447  0.11864151 -0.20566946 -0.12235982 -0.09971342  0.02191172
  0.08698828  0.28592388 -0.12914829 -0.0649857  -0.08864981  0.12112345
 -0.09379952 -0.16619733  0.24978517  0.02176407 -0.06134822  0.21384493
  0.21317519 -0.00707662]"
5366,980,"[ 0.23094668 -0.15692583  0.02147492 -0.08732175 -0.05918341 -0.00082251
  0.11637251 -0.01404385  0.0249612  -0.10728118  0.0931432   0.04433647
 -0.10389642  0.04004162 -0.26028825 -0.03099957 -0.09048169  0.18051669
  0.00239187  0.01658461 -0.01454808 -0.18002316 -0.04081731  0.05532808
 -0.10082885 -0.07562252 -0.00986827 -0.00948204  0.01468742  0.02015965
  0.05225811  0.0980301 ]"
5367,981,"[ 0.23094668 -0.15692583  0.02147492 -0.08732175 -0.05918341 -0.00082251
  0.11637251 -0.01404385  0.0249612  -0.10728118  0.0931432   0.04433647
 -0.10389642  0.04004162 -0.26028825 -0.03099957 -0.09048169  0.18051669
  0.00239187  0.01658461 -0.01454808 -0.18002316 -0.04081731  0.05532808
 -0.10082885 -0.07562252 -0.00986827 -0.00948204  0.01468742  0.02015965
  0.05225811  0.0980301 ]"
5368,1595,"[ 0.54197813 -0.24178392  0.07745553 -0.13639872  0.13793111 -0.09462386
  0.30239548  0.42347354  0.09807517  0.3360465   0.14766829 -0.06428541
 -0.49294033  0.09609448 -0.28074746  0.08243451  0.18924076  0.01328303
 -0.25606428 -0.16484552 -0.14130265 -0.22079319  0.22674761  0.06203487
 -0.00797949 -0.382366    0.27139526 -0.03762084 -0.01996301  0.21482329
  0.05170156  0.27780452]"
5369,2544,"[ 0.54197813 -0.24178392  0.07745553 -0.13639872  0.13793111 -0.09462386
  0.30239548  0.42347354  0.09807517  0.3360465   0.14766829 -0.06428541
 -0.49294033  0.09609448 -0.28074746  0.08243451  0.18924076  0.01328303
 -0.25606428 -0.16484552 -0.14130265 -0.22079319  0.22674761  0.06203487
 -0.00797949 -0.382366    0.27139526 -0.03762084 -0.01996301  0.21482329
  0.05170156  0.27780452]"
5370,3572,"[ 0.2677732  -0.21917335 -0.11660132 -0.07290716  0.18465015  0.20975135
  0.11101121 -0.08752686 -0.10568907  0.02552347  0.02818333  0.06761334
  0.02139413 -0.02018826 -0.16109859  0.0792272  -0.07838308  0.007171
  0.07962208 -0.11378843 -0.0667671   0.12571653 -0.13799233 -0.10723715
  0.0090418  -0.02815672  0.13922649  0.08244266 -0.06337797  0.0411723
  0.05127442  0.23314117]"
5371,3684,"[ 0.2677732  -0.21917335 -0.11660132 -0.07290716  0.18465015  0.20975135
  0.11101121 -0.08752686 -0.10568907  0.02552347  0.02818333  0.06761334
  0.02139413 -0.02018826 -0.16109859  0.0792272  -0.07838308  0.007171
  0.07962208 -0.11378843 -0.0667671   0.12571653 -0.13799233 -0.10723715
  0.0090418  -0.02815672  0.13922649  0.08244266 -0.06337797  0.0411723
  0.05127442  0.23314117]"
5372,820,"[ 1.39675854 -0.88107109 -0.32789484 -0.13475495 -0.4462095   0.35257749
  0.2579512  -0.06903719 -0.15080006  0.47619695  0.24564288 -0.26646686
 -0.30770634  0.83157235  0.10936304 -0.44224427  0.2538435   0.21271879
 -0.42287649  0.11376096 -0.44800218 -0.12887258  0.08640268  0.35837187
  0.03719298  0.37758441  0.2370512   0.10096098 -0.4601658   0.04342952
  0.15681623  0.21080309]"
5373,2410,"[ 0.62203659 -0.0504895  -0.43571977 -0.17333406 -0.5556748  -0.02463189
  0.09359489 -0.06185549  0.03419296 -0.24967942  0.15707885 -0.02674441
 -0.16293015  0.11622226 -0.22763049  0.26916202 -0.05227904  0.16022551
  0.07848231 -0.02228063  0.22220623 -0.03360909 -0.19253365 -0.02372536
 -0.01750402 -0.07733377  0.30657956 -0.06863677  0.00429976  0.07303648
  0.24024997 -0.12006226]"
5374,5920,"[ 0.32619743 -0.13703654 -0.16529246 -0.09815328 -0.20594235  0.05548557
  0.1761849  -0.09102546  0.01280228 -0.08975284  0.09972939  0.14547043
 -0.10348604  0.10928222 -0.24583839  0.13996569 -0.01954085  0.11935893
  0.13444881  0.06729571  0.15996015  0.00467631 -0.14493737 -0.08235123
  0.03514013 -0.15615766  0.24376826 -0.04405494 -0.05742189  0.09047353
  0.15174857 -0.1388642 ]"
5375,3411,"[ 0.20417073 -0.13698337 -0.08893197 -0.12133203  0.00046035  0.11407809
  0.15601109 -0.16156137  0.07658916 -0.16094041  0.05036136  0.03345049
 -0.02700141  0.02131537 -0.25949414 -0.07411931 -0.0586661   0.10702415
 -0.09345702  0.05614734  0.07112324 -0.03731497 -0.09721271 -0.03044589
  0.00590042 -0.03460382  0.03936549  0.04904987 -0.1028652   0.06758713
  0.05111647  0.18936042]"
5376,6121,"[ 0.37141279 -0.40859688 -0.16790034 -0.09903625 -0.1425675   0.15113054
  0.30208794  0.03076135 -0.04766579 -0.07847028  0.3001748   0.01713834
 -0.20568875  0.26020136 -0.26152052 -0.08788601  0.00453721  0.17987529
  0.0359869  -0.007096   -0.07507991 -0.04340394 -0.12291515 -0.08149373
  0.07134236 -0.14947356 -0.06473617 -0.05126692 -0.17387871  0.10247305
  0.05234211  0.04223393]"
5377,3728,"[ 0.48396038 -0.50276277 -0.12489394  0.05900394 -0.12532442  0.07215959
  0.38177555  0.30178173 -0.00343876 -0.01648446  0.18710766 -0.21892476
  0.10793657  0.28450358 -0.07687834 -0.0512582   0.29709872  0.12152264
  0.0025171  -0.07480521  0.00553281 -0.1918481   0.01771414 -0.03464762
  0.37470222 -0.04877069 -0.07521851  0.05092598 -0.16155638 -0.12280593
  0.01927522  0.29875052]"
5378,4309,"[ 0.45948896 -0.41587825 -0.21433031 -0.05881481 -0.07436643  0.14608235
  0.33698512  0.15965182 -0.01514803 -0.30197748  0.19634787 -0.1463065
 -0.14070879  0.12111917 -0.3034252  -0.18063108  0.15508182  0.09947675
 -0.12231466 -0.16471237 -0.056982   -0.09146031 -0.29453592  0.04083716
  0.08491723 -0.10259317 -0.21902413 -0.08116904 -0.06732384  0.00047394
  0.04779197  0.16782647]"
5379,903,"[ 0.99743317 -0.73035368 -0.29229221 -0.29302437 -0.30369671  0.11984118
  0.37450963  0.015387   -0.02195427 -0.42288798  0.6014775  -0.02134323
 -0.12328262  0.45886104 -0.07313724 -0.28996103  0.20864303  0.42591809
  0.05023772 -0.22863925 -0.2019995  -0.15026378 -0.0102896   0.10860556
  0.28838412 -0.26242726 -0.39036768 -0.04590789 -0.10738674 -0.22240587
 -0.12274036  0.31692917]"
5380,6139,"[ 0.53087566 -0.4170091  -0.11776892 -0.05946591 -0.30566293 -0.04192576
  0.36905245 -0.11061093  0.05918031  0.3089301   0.20242161  0.00632934
 -0.2481766   0.32160164 -0.09484852  0.01651054  0.0559707  -0.05731244
  0.07854431  0.35972115  0.01073464  0.03110502 -0.20559961  0.30369565
 -0.00337846  0.02283122  0.38238107  0.11735605 -0.19369027  0.11180048
  0.06317073  0.0133683 ]"
5381,3983,"[ 0.520213   -0.55546703 -0.01544211  0.08674833  0.11299122 -0.00665382
  0.45308096  0.14330461 -0.01799475  0.06463895  0.13573601  0.13738025
 -0.19828531  0.02446097 -0.34473042 -0.36770371  0.19056893  0.20199626
  0.04016528  0.06355126 -0.03570425 -0.02020977 -0.1367483  -0.24834326
 -0.01243203 -0.26969435  0.04983366 -0.12902838 -0.13552562 -0.02122836
 -0.39060959  0.17269171]"
5382,767,"[ 0.35806321 -0.39510692  0.11529806 -0.0650317   0.08771027  0.02858508
  0.49362533  0.10663288  0.11073763 -0.09615496  0.21099203  0.01081086
 -0.02625886 -0.00371678 -0.38820524  0.04438135  0.11565862  0.33530973
 -0.08112404 -0.21087277 -0.00136777 -0.10448008 -0.26269435  0.01075578
  0.15107999 -0.36825234 -0.03467702  0.04688694 -0.14555562 -0.10839736
 -0.0191393   0.09815719]"
5383,4457,"[ 0.91259642 -0.76231444 -0.37315175  0.10242236 -0.30563493  0.18551794
  0.33356858  0.34711856 -0.28304218  0.31487671  0.22997552 -0.15157886
  0.40471155  0.50137922  0.19037798  0.11077989  0.34271956  0.08353334
 -0.02608002 -0.26976301 -0.56209959 -0.10666816  0.0565094   0.16302677
  0.25593732 -0.03146612  0.03367784  0.06749488 -0.10913057 -0.53402491
  0.03135711  0.30767126]"
5384,1342,"[ 0.35545678 -0.15025069 -0.01792464 -0.19884136 -0.09207409  0.0672053
  0.00746444 -0.02173526  0.08688623  0.09051173  0.03548355  0.17510818
 -0.01104738  0.08454959 -0.2075539   0.1187782  -0.08514     0.09193772
  0.14279381  0.03420221 -0.04130216 -0.14324765  0.06806315  0.08990639
  0.1240754  -0.03276144  0.07612441  0.10107373  0.03508236 -0.01482877
  0.01622999  0.11206889]"
5385,136,"[ 0.53437765 -0.44634724 -0.45682536 -0.18016162 -0.21675309  0.2005898
  0.27470731 -0.01452241 -0.03983879 -0.30267977  0.43072822  0.01210341
 -0.12103998  0.35970889 -0.14711328 -0.10787173  0.09836336  0.25350745
 -0.16432639 -0.19401123 -0.17491413  0.07414278  0.09807118  0.04327004
  0.21992335 -0.24581532 -0.23262866 -0.14786755 -0.03328554  0.13248788
  0.10931062  0.16658891]"
5386,1724,"[ 0.58560611 -0.5814217  -0.13527195 -0.22301834 -0.01649641  0.22447977
  0.31743451 -0.22866755  0.07519242  0.35470077  0.3400985   0.18463929
 -0.00778536  0.20447288 -0.10203822 -0.08295721 -0.16319291  0.28246823
  0.0752914   0.35563555  0.04740709 -0.01163762 -0.05146608 -0.04055763
  0.23084612  0.00727162  0.25302914  0.16956509 -0.08518048  0.13274402
  0.02453538  0.32846702]"
5387,1151,"[ 0.38796624 -0.2304098  -0.08812669 -0.20209141  0.04401201  0.10327363
  0.13242678 -0.25450158  0.01374124  0.18364     0.21372523  0.27163607
  0.00553002  0.05541795 -0.2422894  -0.08970711 -0.12978079  0.14209162
  0.1077394   0.33813056 -0.00115037  0.00426693 -0.12969138  0.01205213
  0.16307614  0.03384388  0.10105397  0.07412685  0.03993196  0.13088171
  0.11684143  0.19251745]"
5388,3588,"[ 0.74531676 -0.37143868  0.72842258 -0.08405229 -0.35586262 -0.02323464
  0.29740336 -0.33323697  0.4865145   0.32965548 -0.16547972 -0.08239282
 -0.41088781  0.34869483 -0.22564183 -0.00436789  0.1156467  -0.03708327
 -0.22852293  0.3134173   0.15241155  0.08860694 -0.5017428  -0.02880691
 -0.10543921 -0.23151373  0.36260353 -0.09226086  0.06723847 -0.23886064
  0.0261747  -0.05967331]"
5389,6579,"[ 0.25040156 -0.28821538 -0.14468794 -0.03904482 -0.09855045  0.1128214
  0.32984118  0.01056954 -0.004626   -0.22259598  0.17598253 -0.02868278
 -0.13692671  0.15626375 -0.34555063 -0.11791431  0.04567062  0.16939686
 -0.07928949 -0.1620512  -0.09412859 -0.03433676  0.02704493  0.03985702
  0.11965182 -0.12716583 -0.10325551 -0.02131232 -0.10006503  0.02648617
 -0.10070285  0.16102348]"
5390,150,"[ 0.33845906 -0.43921723 -0.15614036  0.04421425 -0.15010279  0.19389563
  0.53441235  0.10517109  0.00137549 -0.02035913  0.31063792  0.04903103
 -0.09134962  0.287624   -0.33635801 -0.18727857  0.11682699  0.188764
 -0.06850006 -0.20026874 -0.0838755  -0.02256848 -0.2250708  -0.10102149
  0.16516302 -0.25169303 -0.00234775  0.02360021 -0.0107656   0.07829082
 -0.11741128  0.26124719]"
5391,4288,"[ 0.48380011 -0.27531773  0.22614054 -0.015413    0.03483858 -0.34209087
  0.44677189  0.06978488  0.07587369 -0.15399014  0.11384328  0.21181076
 -0.03557347 -0.00263424 -0.34035801 -0.20036445  0.2539521   0.16741669
  0.20881777  0.02071813  0.02522938 -0.06163256 -0.1056892  -0.18306266
  0.00721894 -0.23203775  0.07537111 -0.04711283  0.10406072  0.12040689
 -0.06096517  0.25284259]"
5392,5547,"[ 0.62480058 -0.67759809 -0.24465113 -0.0301616  -0.34520262  0.0580663
  0.67616772  0.09480327  0.07379416  0.27488857  0.4085982  -0.02992966
 -0.35649854  0.3896607  -0.43283648  0.02698408  0.26896535  0.20338093
 -0.17322353  0.10022726  0.02111774  0.04751792 -0.35876924  0.13746307
  0.15516612 -0.14925327  0.30555174  0.23213759 -0.18101915  0.13996245
  0.09526866  0.30208081]"
5393,199,"[ 0.5773111  -0.61924738 -0.20819291  0.04142021 -0.27449813  0.1867123
  0.44991997  0.08287697 -0.08995692  0.04528632  0.11139776 -0.10512751
 -0.21944697  0.25870842 -0.07618326  0.09280293  0.1528869   0.17250646
  0.0663415  -0.04205623 -0.05564586 -0.06245284  0.16224819  0.06818311
  0.27989054  0.27938479  0.31311933  0.24345548 -0.29302974  0.02677859
  0.14118962  0.08339491]"
5394,578,"[ 5.21571023e-01 -4.25299867e-01 -4.47731941e-01 -1.50544990e-01
 -2.34237073e-01  1.56610147e-01  2.89159341e-01  4.32853549e-02
 -9.61228656e-02 -3.16308380e-01  4.96793909e-01  3.88933938e-04
 -3.96826124e-01  2.87740464e-01 -2.23119606e-01 -1.63905724e-01
  7.16307419e-02  2.74127948e-01 -1.03989905e-01 -1.31515009e-01
 -1.29837875e-01  1.00361393e-01  3.39555982e-02 -1.16921744e-03
  1.02936531e-01 -9.09128685e-02 -1.37768733e-01 -5.07838796e-02
 -9.16243512e-02  1.00859511e-01  1.02334567e-01  1.27227273e-01]"
5395,2448,"[ 0.36670142 -0.24269689 -0.18421273 -0.09551709 -0.08292669  0.06223104
  0.18732822  0.04694221  0.01480787  0.16708549  0.18509946 -0.1991134
 -0.02327166  0.15242672 -0.15477333 -0.03601515  0.04343668  0.00996833
 -0.02021351 -0.09522658 -0.01167753 -0.00555826 -0.15142401  0.03267811
  0.00541549 -0.10715134  0.09145906 -0.03295987 -0.02994117 -0.13017339
  0.07369722  0.09242937]"
5396,2470,"[ 0.24656321 -0.18625879 -0.03010934 -0.14980482  0.16344475  0.1523973
  0.13867441 -0.13036167  0.04805478  0.01425731  0.08889971  0.09774809
 -0.1155083   0.07253024 -0.21866872 -0.0533478  -0.11505276  0.13664698
  0.12196494  0.17948702  0.11018985 -0.19012592 -0.183334   -0.13645904
 -0.05402958 -0.03927957  0.03707531 -0.04932908  0.02264233  0.07168494
  0.09439192  0.0714956 ]"
5397,1188,"[ 0.48215955 -0.16988364 -0.27170858 -0.47156793  0.72325632  0.29980437
  0.15995606 -0.01532376  0.0272667  -0.1865186   0.28822627 -0.0444506
 -0.28535259 -0.05972541 -0.38588191  0.00299075 -0.11922209 -0.03019005
  0.11668547 -0.15782379  0.18775676  0.18510835 -0.38971243  0.01228579
 -0.06639232  0.01051347  0.0775408  -0.06488001 -0.03267709  0.06104286
  0.35824836  0.31283294]"
5398,3744,"[ 0.26854636 -0.09580703  0.26285748 -0.04800521 -0.12558953  0.20393841
 -0.01908224  0.00985406  0.04197842 -0.03478554  0.00037782  0.12418005
 -0.12098369  0.0839407  -0.24791476 -0.1357645  -0.03196801 -0.06415731
  0.13158103 -0.01754941 -0.05103807  0.09568313 -0.0627048   0.07374847
  0.05454686 -0.17289632  0.02477353  0.20056035 -0.09730309  0.13235204
  0.11858307  0.14403548]"
5399,5358,"[ 0.29192895 -0.30434257 -0.20802153 -0.06841172 -0.12557931  0.17078575
  0.34873789  0.07914598 -0.06894758 -0.24582604  0.22128791 -0.02682839
 -0.10908835  0.24536315 -0.32106065 -0.10485169 -0.0036813   0.27789101
 -0.09766706 -0.20249533 -0.10472289  0.12398331 -0.04186362 -0.04614839
  0.05558268 -0.2020174  -0.14218647 -0.14969241 -0.17222257  0.04626842
 -0.01786702  0.07972099]"
5400,3002,"[ 0.63717888 -0.61542973 -0.20496896  0.05623251 -0.34870081  0.01233516
  0.58963956  0.05172354  0.02991237  0.30094946  0.27190174 -0.24442667
 -0.32625075  0.46449266 -0.1913598  -0.14770815  0.3758372   0.12032706
 -0.03550261  0.09722184 -0.23633878 -0.14324934 -0.33016536  0.31503671
  0.09494583 -0.10629413  0.23812209  0.11192953 -0.17412941 -0.2231999
 -0.01395734  0.42942579]"
5401,334,"[ 0.18511347 -0.18409967 -0.00514493 -0.08379896  0.09403232  0.1442085
  0.20797757  0.08857711  0.06070577 -0.02392358  0.11628994  0.04519781
 -0.07870555  0.07181375 -0.18696256 -0.03679983 -0.06276312  0.02914265
  0.00658255 -0.00888542  0.03329825 -0.0569122  -0.05293532  0.05236803
  0.03084886 -0.15774234  0.11464978 -0.007004   -0.01548629  0.01066915
  0.04621076  0.06679932]"
5402,4905,"[ 0.18511347 -0.18409967 -0.00514493 -0.08379896  0.09403232  0.1442085
  0.20797757  0.08857711  0.06070577 -0.02392358  0.11628994  0.04519781
 -0.07870555  0.07181375 -0.18696256 -0.03679983 -0.06276312  0.02914265
  0.00658255 -0.00888542  0.03329825 -0.0569122  -0.05293532  0.05236803
  0.03084886 -0.15774234  0.11464978 -0.007004   -0.01548629  0.01066915
  0.04621076  0.06679932]"
5403,1551,"[ 0.28093114 -0.30656721 -0.02383567 -0.05620117 -0.01824963  0.08801051
  0.32097466 -0.05560379 -0.00725752  0.0857978   0.1662538   0.04859777
 -0.03604678  0.14227862 -0.34583375 -0.12229871 -0.0022914   0.14496715
  0.01019406 -0.02778239 -0.13815984  0.0139786  -0.12865657 -0.00102305
 -0.01655481 -0.16591653  0.05692649  0.02838022 -0.16618367  0.06891362
 -0.00122862  0.05922109]"
5404,2795,"[ 0.27623742 -0.35396865 -0.01570716  0.02926096 -0.07023386  0.22381328
  0.51147503  0.11272392  0.03921002  0.15754772  0.14399188  0.08015077
 -0.09008533  0.19272817 -0.24775326 -0.10974457  0.05919699  0.1475143
 -0.0869773  -0.10151432 -0.12466643 -0.11522228 -0.16653671  0.03259321
  0.12860467 -0.20320295  0.00873238  0.08926334 -0.1720585  -0.03024485
 -0.09755659  0.31210197]"
5405,2635,"[ 0.49434051 -0.41189618 -0.23786278 -0.09628225 -0.29368355  0.03727165
  0.22914096  0.07928537 -0.05656518 -0.05207439  0.31318019 -0.00153829
 -0.15487092  0.32288276 -0.18912981 -0.02491628  0.13742919  0.10265308
  0.05979319 -0.00666921 -0.02785717 -0.03318604 -0.19283118  0.05347368
  0.03725424 -0.13181467  0.08007638 -0.02747228 -0.01707526  0.08909328
  0.16744205  0.17936279]"
5406,5949,"[ 0.5556368  -0.64252513 -0.33916173  0.19868428 -0.21286357  0.19246095
  0.46965567  0.03780712 -0.4473057   0.11010433  0.10123065 -0.1247371
 -0.15220865  0.37297473 -0.10271419  0.27076144  0.34224148  0.2138643
  0.14757099 -0.19660329 -0.30229501 -0.02695139 -0.06616556 -0.24732134
  0.24048776 -0.05793126  0.21152254  0.18834175 -0.21320332 -0.13993989
 -0.09095896  0.30643671]"
5407,1899,"[ 0.40919428 -0.44253718  0.26111317 -0.00119708 -0.1266166   0.25682911
  0.24513665  0.15942806  0.15264045 -0.10240862  0.07633808  0.04653558
 -0.04905004  0.16924077 -0.15809068 -0.27457697  0.11203665  0.16964375
  0.11949426 -0.14781127 -0.1014833  -0.01241056 -0.14481784 -0.0530708
  0.15770542 -0.11236794 -0.07823849 -0.1041314  -0.04099427  0.05952689
 -0.151008    0.21447612]"
5408,5972,"[ 0.82433615 -0.62279799 -0.6016245  -0.08186158 -0.55732237 -0.04932565
  0.40446039 -0.04240269 -0.26369182  0.22384037  0.45754049 -0.04103077
 -0.373448    0.61493775 -0.10902939 -0.01464563  0.37240464  0.15981057
  0.02963533  0.06851398 -0.16519179  0.17457019 -0.18570447  0.06041373
 -0.03581153  0.0103005   0.23312297  0.03965129 -0.20156341 -0.02989526
  0.2244392   0.05004021]"
5409,2055,"[ 0.38478779 -0.21660584 -0.02319974 -0.3033471   0.48896222  0.15862622
  0.16715058  0.19995692  0.12634797 -0.18088336  0.16988422 -0.14178905
 -0.10586778 -0.10503545 -0.28698854 -0.00444687  0.02375877  0.04632396
  0.03915718 -0.1998114   0.1454849   0.19235212 -0.40668478 -0.0350622
 -0.10270805 -0.10780628  0.18262861  0.00956488 -0.00851998 -0.01974296
  0.22503187  0.10151646]"
5410,4753,"[ 1.04067429 -0.75448326  0.68522335 -0.09703345 -0.09656886  0.03513588
  0.19610154  0.13556243  0.5953987  -0.21205083 -0.14827303  0.16859045
 -0.10481495  0.14690262  0.03411558  0.23480707  0.09582568  0.87004814
  0.02078325 -0.31796694 -0.07743239 -0.10058991 -0.3206338   0.26709589
 -0.02805956 -0.2150483  -0.01936196 -0.21860622  0.27716729 -0.38474026
 -0.32949109  0.27354284]"
5411,1332,"[ 0.403869   -0.27894077 -0.2327002  -0.04367315 -0.19989443  0.0007232
  0.1203211  -0.05885287 -0.06280254 -0.24692903  0.16937217 -0.15250593
  0.19428473  0.12661773 -0.01041833 -0.09320941  0.19864754  0.16696174
 -0.0766642  -0.02476702  0.05184002 -0.02628679 -0.08759275 -0.07750522
  0.20585808 -0.00144563 -0.41393257  0.03544294 -0.12496924 -0.0288621
 -0.09270063  0.05175548]"
5412,4501,"[ 0.11883521 -0.00830138 -0.06410269  0.06642559 -0.04408098 -0.04426868
 -0.01271423  0.00313861 -0.0113679   0.03766015  0.00386523  0.05941358
  0.14783893  0.00223636  0.00745299 -0.0168127   0.0754513  -0.08737303
 -0.04848144  0.04872125  0.03118132 -0.05313889 -0.10111649  0.04022072
 -0.00564508 -0.01403471 -0.13284803 -0.01028713 -0.04560429  0.09091668
 -0.00887873  0.00259665]"
